0,0.13445,-0.11185,0.4635
0.0057249,0.13446,-0.11185,0.4635
0.013874,0.13446,-0.11185,0.4635
0.02186,0.13446,-0.11185,0.4635
0.029727,0.13446,-0.11185,0.4635
0.0378,0.13446,-0.11185,0.4635
0.045757,0.13446,-0.11185,0.46349
0.053801,0.13446,-0.11185,0.46349
0.061771,0.13446,-0.11185,0.46349
0.069766,0.13446,-0.11185,0.46349
0.077746,0.13446,-0.11185,0.46349
0.085795,0.13446,-0.11185,0.46349
0.094038,0.13446,-0.11185,0.46349
0.10184,0.13446,-0.11185,0.46349
0.11063,0.13447,-0.11185,0.46349
0.11778,0.13447,-0.11185,0.46349
0.1258,0.13447,-0.11185,0.46349
0.13387,0.13447,-0.11185,0.46348
0.14184,0.13447,-0.11185,0.46348
0.14976,0.13447,-0.11185,0.46348
0.15853,0.13447,-0.11185,0.46348
0.16572,0.13447,-0.11185,0.46348
0.17371,0.13447,-0.11185,0.46348
0.1818,0.13447,-0.11185,0.46348
0.1897,0.13447,-0.11185,0.46348
0.1978,0.13447,-0.11185,0.46348
0.20574,0.13447,-0.11185,0.46348
0.21381,0.13448,-0.11185,0.46347
0.22178,0.13448,-0.11185,0.46347
0.22978,0.13448,-0.11185,0.46347
0.23774,0.13448,-0.11185,0.46347
0.24579,0.13448,-0.11185,0.46347
0.25376,0.13448,-0.11185,0.46347
0.26172,0.13448,-0.11185,0.46347
0.26966,0.13448,-0.11185,0.46347
0.27788,0.13448,-0.11185,0.46347
0.28575,0.13448,-0.11185,0.46347
0.29384,0.13448,-0.11185,0.46347
0.30174,0.13448,-0.11185,0.46346
0.30978,0.13449,-0.11185,0.46346
0.31781,0.13449,-0.11185,0.46346
0.32581,0.13449,-0.11185,0.46346
0.33378,0.13449,-0.11185,0.46346
0.34186,0.13449,-0.11185,0.46346
0.34971,0.13449,-0.11185,0.46346
0.35783,0.13449,-0.11185,0.46346
0.36586,0.13449,-0.11185,0.46346
0.37383,0.13449,-0.11185,0.46346
0.38179,0.13449,-0.11185,0.46345
0.38975,0.13449,-0.11185,0.46345
0.39783,0.13449,-0.11185,0.46345
0.40578,0.13449,-0.11185,0.46345
0.41373,0.1345,-0.11185,0.46345
0.42171,0.1345,-0.11185,0.46345
0.42978,0.1345,-0.11185,0.46345
0.43778,0.1345,-0.11185,0.46345
0.45038,0.1345,-0.11185,0.46345
0.45369,0.1345,-0.11185,0.46345
0.46182,0.1345,-0.11185,0.46345
0.46979,0.1345,-0.11185,0.46345
0.47782,0.1345,-0.11185,0.46344
0.48578,0.1345,-0.11185,0.46344
0.49384,0.1345,-0.11185,0.46344
0.50184,0.1345,-0.11185,0.46344
0.51024,0.1345,-0.11185,0.46344
0.51853,0.1345,-0.11185,0.46344
0.52604,0.13451,-0.11185,0.46344
0.53368,0.13451,-0.11185,0.46344
0.54174,0.13451,-0.11185,0.46344
0.54967,0.13451,-0.11185,0.46344
0.55778,0.13451,-0.11185,0.46343
0.56573,0.13451,-0.11185,0.46343
0.57383,0.13451,-0.11185,0.46343
0.58169,0.13451,-0.11185,0.46343
0.58968,0.13451,-0.11185,0.46343
0.5978,0.13451,-0.11185,0.46343
0.60585,0.13451,-0.11185,0.46343
0.61383,0.13451,-0.11185,0.46343
0.6219,0.13451,-0.11185,0.46343
0.62982,0.13452,-0.11185,0.46343
0.63777,0.13452,-0.11185,0.46343
0.64583,0.13452,-0.11185,0.46343
0.65379,0.13452,-0.11185,0.46343
0.66172,0.13452,-0.11185,0.46342
0.66992,0.13452,-0.11185,0.46342
0.67786,0.13452,-0.11185,0.46342
0.68572,0.13452,-0.11185,0.46342
0.6938,0.13452,-0.11185,0.46342
0.70341,0.13452,-0.11185,0.46342
0.70981,0.13452,-0.11185,0.46342
0.71776,0.13452,-0.11185,0.46342
0.72589,0.13452,-0.11185,0.46342
0.73381,0.13452,-0.11185,0.46342
0.74176,0.13453,-0.11185,0.46341
0.74969,0.13453,-0.11185,0.46341
0.75776,0.13453,-0.11185,0.46341
0.76579,0.13453,-0.11185,0.46341
0.77378,0.13453,-0.11185,0.46341
0.78175,0.13453,-0.11185,0.46341
0.78976,0.13453,-0.11185,0.46341
0.79982,0.13453,-0.11185,0.46341
0.80575,0.13453,-0.11185,0.46341
0.8137,0.13453,-0.11185,0.46341
0.82173,0.13453,-0.11185,0.46341
0.82973,0.13453,-0.11185,0.46341
0.83779,0.13453,-0.11185,0.46341
0.84576,0.13453,-0.11185,0.4634
0.85371,0.13453,-0.11185,0.4634
0.86175,0.13453,-0.11185,0.4634
0.86975,0.13454,-0.11185,0.4634
0.87777,0.13454,-0.11185,0.4634
0.88596,0.13454,-0.11185,0.4634
0.89379,0.13454,-0.11185,0.4634
0.90171,0.13454,-0.11185,0.4634
0.90981,0.13454,-0.11185,0.4634
0.91787,0.13454,-0.11185,0.4634
0.92587,0.13454,-0.11185,0.4634
0.93376,0.13454,-0.11185,0.46339
0.94176,0.13454,-0.11185,0.46339
0.94968,0.13454,-0.11185,0.46339
0.95796,0.13454,-0.11185,0.46339
0.96575,0.13454,-0.11185,0.46339
0.97365,0.13454,-0.11185,0.46339
0.98173,0.13454,-0.11185,0.46339
0.98975,0.13455,-0.11185,0.46339
0.99781,0.13455,-0.11185,0.46339
1.0057,0.13455,-0.11185,0.46339
1.0137,0.13455,-0.11185,0.46339
1.0217,0.13455,-0.11185,0.46339
1.0297,0.13455,-0.11185,0.46338
1.0377,0.13455,-0.11185,0.46338
1.0457,0.13455,-0.11185,0.46338
1.0537,0.13455,-0.11185,0.46338
1.0617,0.13455,-0.11185,0.46338
1.0697,0.13455,-0.11185,0.46338
1.0778,0.13455,-0.11185,0.46338
1.0876,0.13455,-0.11185,0.46338
1.0941,0.13455,-0.11185,0.46338
1.1018,0.13455,-0.11185,0.46338
1.1098,0.13456,-0.11185,0.46338
1.1177,0.13456,-0.11185,0.46338
1.1259,0.13456,-0.11185,0.46338
1.1339,0.13456,-0.11185,0.46337
1.1419,0.13456,-0.11185,0.46337
1.1501,0.13456,-0.11185,0.46337
1.1577,0.13456,-0.11185,0.46337
1.1658,0.13456,-0.11185,0.46337
1.1737,0.13456,-0.11185,0.46337
1.1817,0.13456,-0.11185,0.46337
1.1897,0.13456,-0.11185,0.46337
1.1978,0.13456,-0.11185,0.46337
1.2057,0.13456,-0.11185,0.46337
1.2138,0.13456,-0.11185,0.46337
1.2217,0.13456,-0.11185,0.46337
1.2298,0.13457,-0.11185,0.46336
1.2379,0.13457,-0.11185,0.46336
1.2458,0.13457,-0.11185,0.46336
1.2538,0.13457,-0.11185,0.46336
1.2618,0.13457,-0.11185,0.46336
1.2698,0.13457,-0.11185,0.46336
1.2784,0.13457,-0.11185,0.46336
1.2858,0.13457,-0.11185,0.46336
1.2939,0.13457,-0.11185,0.46336
1.3018,0.13457,-0.11185,0.46336
1.3098,0.13457,-0.11185,0.46336
1.3178,0.13457,-0.11185,0.46336
1.3259,0.13457,-0.11185,0.46336
1.3338,0.13457,-0.11185,0.46336
1.3419,0.13457,-0.11185,0.46335
1.3498,0.13458,-0.11185,0.46335
1.3577,0.13458,-0.11185,0.46335
1.3657,0.13458,-0.11185,0.46335
1.3739,0.13458,-0.11185,0.46335
1.3817,0.13458,-0.11185,0.46335
1.3897,0.13458,-0.11185,0.46335
1.3978,0.13458,-0.11185,0.46335
1.4059,0.13458,-0.11185,0.46335
1.4139,0.13458,-0.11185,0.46335
1.4217,0.13458,-0.11185,0.46335
1.4298,0.13458,-0.11185,0.46335
1.4382,0.13458,-0.11185,0.46334
1.4457,0.13458,-0.11185,0.46334
1.4538,0.13458,-0.11185,0.46334
1.4617,0.13458,-0.11185,0.46334
1.4714,0.13458,-0.11185,0.46334
1.4779,0.13458,-0.11185,0.46334
1.4858,0.13459,-0.11185,0.46334
1.4939,0.13459,-0.11185,0.46334
1.5018,0.13459,-0.11185,0.46334
1.5098,0.13459,-0.11185,0.46334
1.5179,0.13459,-0.11185,0.46334
1.5259,0.13459,-0.11185,0.46334
1.5338,0.13459,-0.11185,0.46334
1.5418,0.13459,-0.11185,0.46334
1.5497,0.13459,-0.11185,0.46333
1.5577,0.13459,-0.11185,0.46333
1.5658,0.13459,-0.11185,0.46333
1.5737,0.13459,-0.11185,0.46333
1.5817,0.13459,-0.11185,0.46333
1.5897,0.13459,-0.11185,0.46333
1.5979,0.1346,-0.11185,0.46333
1.6058,0.1346,-0.11185,0.46333
1.6138,0.1346,-0.11185,0.46333
1.6217,0.1346,-0.11185,0.46333
1.6305,0.1346,-0.11185,0.46333
1.6377,0.1346,-0.11185,0.46333
1.6457,0.1346,-0.11185,0.46332
1.6538,0.1346,-0.11185,0.46332
1.6625,0.1346,-0.11185,0.46332
1.6696,0.1346,-0.11185,0.46332
1.6776,0.1346,-0.11185,0.46332
1.6857,0.1346,-0.11185,0.46332
1.6938,0.1346,-0.11185,0.46332
1.7019,0.1346,-0.11185,0.46332
1.7098,0.13455,-0.11185,0.46338
1.7178,0.13441,-0.11185,0.46356
1.7278,0.13416,-0.11185,0.46386
1.7338,0.13381,-0.11185,0.46428
1.7418,0.13336,-0.11184,0.46483
1.7497,0.13281,-0.11184,0.46549
1.7579,0.13216,-0.11184,0.46627
1.7658,0.1314,-0.11183,0.46717
1.7737,0.13055,-0.11183,0.46819
1.7817,0.12959,-0.11182,0.46933
1.7898,0.12852,-0.11181,0.47058
1.7978,0.12737,-0.11181,0.47192
1.8058,0.12621,-0.1118,0.47327
1.8138,0.12504,-0.1118,0.47461
1.8217,0.12387,-0.11179,0.47594
1.8299,0.1227,-0.11178,0.47727
1.8377,0.12152,-0.11178,0.47859
1.8457,0.12034,-0.11177,0.47991
1.8537,0.11916,-0.11176,0.48122
1.8619,0.11798,-0.11176,0.48252
1.8698,0.11679,-0.11175,0.48382
1.8778,0.1156,-0.11174,0.48511
1.8859,0.1144,-0.11174,0.4864
1.8939,0.11321,-0.11173,0.48768
1.9018,0.11201,-0.11173,0.48895
1.9098,0.11081,-0.11172,0.49022
1.9177,0.1096,-0.11171,0.49148
1.9259,0.10839,-0.11171,0.49273
1.9338,0.10718,-0.1117,0.49398
1.9419,0.10597,-0.11169,0.49522
1.95,0.10475,-0.11169,0.49646
1.9577,0.10354,-0.11168,0.49769
1.9658,0.10232,-0.11168,0.49891
1.9738,0.10109,-0.11167,0.50013
1.9819,0.099865,-0.11166,0.50134
1.9897,0.098636,-0.11166,0.50255
1.9977,0.097405,-0.11165,0.50375
2.0058,0.096171,-0.11164,0.50494
2.0138,0.094935,-0.11164,0.50613
2.0217,0.093696,-0.11163,0.50732
2.0297,0.092455,-0.11163,0.50849
2.0377,0.091211,-0.11162,0.50966
2.046,0.089965,-0.11162,0.51083
2.0538,0.088717,-0.11161,0.51199
2.0618,0.087467,-0.1116,0.51314
2.0697,0.086215,-0.1116,0.51429
2.0778,0.08496,-0.11159,0.51543
2.0859,0.083703,-0.11159,0.51656
2.0938,0.082443,-0.11158,0.51769
2.1018,0.081182,-0.11157,0.51881
2.1098,0.079919,-0.11157,0.51993
2.1176,0.078653,-0.11156,0.52104
2.1264,0.077386,-0.11156,0.52215
2.1337,0.076117,-0.11155,0.52324
2.1417,0.074845,-0.11155,0.52434
2.1497,0.073572,-0.11154,0.52543
2.1578,0.072296,-0.11154,0.52651
2.1658,0.071019,-0.11153,0.52758
2.1738,0.06974,-0.11152,0.52865
2.1818,0.068459,-0.11152,0.52972
2.1899,0.067176,-0.11151,0.53078
2.1978,0.065892,-0.11151,0.53183
2.206,0.064605,-0.1115,0.53288
2.2138,0.063317,-0.1115,0.53392
2.2218,0.062028,-0.11149,0.53495
2.2298,0.060736,-0.11149,0.53598
2.2384,0.059443,-0.11148,0.537
2.2458,0.058148,-0.11148,0.53802
2.2537,0.056852,-0.11147,0.53903
2.2618,0.055554,-0.11146,0.54004
2.2716,0.054255,-0.11146,0.54104
2.2779,0.052954,-0.11146,0.54203
2.2857,0.051652,-0.11145,0.54302
2.2939,0.050348,-0.11144,0.54401
2.3018,0.049043,-0.11144,0.54498
2.3098,0.047736,-0.11143,0.54596
2.3177,0.046428,-0.11143,0.54692
2.3258,0.045118,-0.11142,0.54788
2.3337,0.043807,-0.11142,0.54884
2.3417,0.042495,-0.11141,0.54979
2.3496,0.041181,-0.11141,0.55073
2.3577,0.039867,-0.1114,0.55167
2.3658,0.038551,-0.1114,0.5526
2.3738,0.037233,-0.11139,0.55352
2.3817,0.035915,-0.11139,0.55445
2.3897,0.034595,-0.11138,0.55536
2.3984,0.033274,-0.11138,0.55627
2.4058,0.031952,-0.11137,0.55717
2.4138,0.030629,-0.11137,0.55807
2.4217,0.029305,-0.11136,0.55897
2.4297,0.02798,-0.11136,0.55985
2.4378,0.026654,-0.11135,0.56073
2.4458,0.025327,-0.11135,0.56161
2.4537,0.023998,-0.11135,0.56248
2.4617,0.022669,-0.11134,0.56335
2.4699,0.021339,-0.11134,0.56421
2.4779,0.020008,-0.11133,0.56506
2.4858,0.018676,-0.11133,0.56591
2.4938,0.017343,-0.11132,0.56675
2.5017,0.016009,-0.11132,0.56759
2.5097,0.014675,-0.11131,0.56842
2.5177,0.01334,-0.11131,0.56925
2.5257,0.012004,-0.1113,0.57007
2.5337,0.010667,-0.1113,0.57089
2.5418,0.009329,-0.11129,0.5717
2.5497,0.007991,-0.11129,0.5725
2.5578,0.006652,-0.11128,0.57331
2.5658,0.005312,-0.11128,0.5741
2.5738,0.003972,-0.11128,0.57489
